compilation time,cycles,lut utilization,FF utilization,BRAM utilization,DSP utilization,URAM utilization,__PARA__L0,__PARA__L1,__PARA__L2,__PARA__L3,__PIPE__L0,__PIPE__L2,__TILE__L0,__TILE__L2
09min 43sec,10011 (0.043ms),233078 (19%),308020 (13%),78 (1%),1250 (18%),0 (~0%),2,14,8,1,off,flatten,1,1
09min 46sec,9403 (0.04ms),254250 (21%),435083 (18%),78 (1%),1250 (18%),0 (~0%),2,70,8,1,off,flatten,1,1
09min 46sec,10139 (0.043ms),232956 (19%),307250 (12%),78 (1%),1250 (18%),0 (~0%),2,10,8,2,off,flatten,1,1
09min 43sec,10139 (0.043ms),232956 (19%),307250 (12%),78 (1%),1250 (18%),0 (~0%),2,10,8,7,off,flatten,1,1
09min 46sec,10139 (0.043ms),232956 (19%),307250 (12%),78 (1%),1250 (18%),0 (~0%),2,10,8,10,off,flatten,1,1
09min 43sec,11002 (0.047ms),232638 (19%),306359 (12%),78 (1%),1250 (18%),0 (~0%),4,5,8,1,off,flatten,1,1
09min 43sec,11220 (0.048ms),232670 (19%),306496 (12%),78 (1%),1249 (18%),0 (~0%),5,5,8,1,off,flatten,1,1
09min 29sec,11444 (0.049ms),232680 (19%),306500 (12%),78 (1%),1249 (18%),0 (~0%),6,5,8,1,off,flatten,1,1
09min 35sec,10011 (0.043ms),233078 (19%),308020 (13%),78 (1%),1250 (18%),0 (~0%),2,14,8,1,off,flatten,1,1
09min 54sec,9403 (0.04ms),254250 (21%),435083 (18%),78 (1%),1250 (18%),0 (~0%),2,70,8,1,off,flatten,1,1
11min 05sec,10011 (0.043ms),278463 (23%),379717 (16%),44 (1%),1558 (22%),0 (~0%),2,5,10,1,off,flatten,1,1
09min 35sec,10587 (0.045ms),232650 (19%),306224 (12%),78 (1%),1250 (18%),0 (~0%),2,5,8,2,off,flatten,1,1
09min 42sec,10587 (0.045ms),232650 (19%),306224 (12%),78 (1%),1250 (18%),0 (~0%),2,5,8,5,off,flatten,1,1
80min 00sec,,,,,,,60,10,8,1,off,flatten,1,1
09min 56sec,10587 (0.045ms),232650 (19%),306224 (12%),78 (1%),1250 (18%),0 (~0%),2,5,8,1,off,flatten,1,1
11min 36sec,9563 (0.041ms),278769 (23%),380743 (16%),44 (1%),1558 (22%),0 (~0%),2,10,10,1,off,flatten,1,1
09min 59sec,10139 (0.043ms),232956 (19%),307250 (12%),78 (1%),1250 (18%),0 (~0%),2,10,8,70,off,flatten,1,1
80min 00sec,,,,,,,2,10,8,1,flatten,flatten,1,1
13min 32sec,20770 (0.089ms),324446 (27%),499669 (21%),78 (1%),1249 (18%),0 (~0%),2,10,8,1,off,flatten,4,1
09min 45sec,14555 (0.062ms),230290 (19%),326780 (13%),110 (2%),1250 (18%),0 (~0%),2,10,8,1,off,flatten,1,4
09min 48sec,10364 (0.044ms),225734 (19%),305222 (12%),78 (1%),1249 (18%),0 (~0%),6,70,8,1,off,flatten,1,1
12min 16sec,9727 (0.042ms),302486 (25%),578585 (24%),78 (1%),1250 (18%),0 (~0%),4,70,8,1,off,flatten,1,1
09min 55sec,10011 (0.043ms),233078 (19%),308020 (13%),78 (1%),1250 (18%),0 (~0%),2,14,8,1,off,flatten,1,1
10min 05sec,10587 (0.045ms),232650 (19%),306224 (12%),78 (1%),1250 (18%),0 (~0%),2,5,8,1,off,flatten,1,1
12min 01sec,8827 (0.038ms),299811 (25%),508576 (21%),44 (1%),1558 (22%),0 (~0%),2,70,10,1,off,flatten,1,1
10min 05sec,9403 (0.04ms),254250 (21%),435083 (18%),78 (1%),1250 (18%),0 (~0%),2,70,8,5,off,flatten,1,1
14min 32sec,9115 (0.039ms),348046 (29%),652078 (27%),44 (1%),1558 (22%),0 (~0%),4,70,10,1,off,flatten,1,1
12min 02sec,9435 (0.04ms),278891 (23%),381513 (16%),44 (1%),1558 (22%),0 (~0%),2,14,10,1,off,flatten,1,1
20min 04sec,8443 (0.036ms),435696 (36%),709782 (30%),78 (1%),2498 (36%),0 (~0%),2,70,16,1,off,flatten,1,1
12min 16sec,8827 (0.038ms),299811 (25%),508576 (21%),44 (1%),1558 (22%),0 (~0%),2,70,10,5,off,flatten,1,1
15min 39sec,19538 (0.083ms),441434 (37%),704716 (29%),44 (1%),1557 (22%),0 (~0%),2,70,10,1,off,flatten,4,1
09min 38sec,23467 (0.1ms),381158 (32%),587128 (24%),36 (~0%),4202 (61%),0 (~0%),2,70,10,1,off,flatten,1,4
10min 24sec,11163 (0.048ms),225737 (19%),305266 (12%),78 (1%),1248 (18%),0 (~0%),10,70,8,1,off,flatten,1,1
10min 14sec,12182 (0.052ms),225723 (19%),305265 (12%),78 (1%),1248 (18%),0 (~0%),15,70,8,1,off,flatten,1,1
10min 29sec,10011 (0.043ms),233078 (19%),308020 (13%),78 (1%),1250 (18%),0 (~0%),2,14,8,1,off,flatten,1,1
19min 58sec,8443 (0.036ms),435696 (36%),709782 (30%),78 (1%),2498 (36%),0 (~0%),2,70,16,1,off,flatten,1,1
10min 44sec,9403 (0.04ms),254250 (21%),435083 (18%),78 (1%),1250 (18%),0 (~0%),2,70,8,7,off,flatten,1,1
10min 41sec,9403 (0.04ms),254250 (21%),435083 (18%),78 (1%),1250 (18%),0 (~0%),2,70,8,10,off,flatten,1,1
80min 00sec,,,,,,,2,70,8,1,flatten,flatten,1,1
10min 35sec,13755 (0.059ms),251800 (21%),454605 (19%),110 (2%),1250 (18%),0 (~0%),2,70,8,1,off,flatten,1,8
10min 12sec,9541 (0.041ms),267179 (22%),506843 (21%),78 (1%),1250 (18%),0 (~0%),3,70,8,1,off,flatten,1,1
08min 53sec,11570 (0.049ms),225734 (19%),305264 (12%),78 (1%),1248 (18%),0 (~0%),12,70,8,1,off,flatten,1,1
08min 53sec,13206 (0.056ms),225710 (19%),305304 (12%),78 (1%),1248 (18%),0 (~0%),20,70,8,1,off,flatten,1,1
09min 11sec,11931 (0.051ms),232622 (19%),305649 (12%),78 (1%),1250 (18%),0 (~0%),2,2,8,1,off,flatten,1,1
09min 13sec,10587 (0.045ms),232650 (19%),306224 (12%),78 (1%),1250 (18%),0 (~0%),2,5,8,1,off,flatten,1,1
09min 07sec,10331 (0.044ms),232788 (19%),306608 (12%),78 (1%),1250 (18%),0 (~0%),2,7,8,1,off,flatten,1,1
07min 22sec,18497 (0.079ms),149360 (12%),275237 (11%),78 (1%),712 (10%),0 (~0%),2,70,4,1,off,flatten,1,1
09min 17sec,9403 (0.04ms),254250 (21%),435083 (18%),78 (1%),1250 (18%),0 (~0%),2,70,8,2,off,flatten,1,1
10min 23sec,9716 (0.042ms),271285 (22%),378792 (16%),44 (1%),1557 (22%),0 (~0%),6,70,10,1,off,flatten,1,1
10min 27sec,9755 (0.042ms),278601 (23%),380101 (16%),44 (1%),1558 (22%),0 (~0%),2,7,10,1,off,flatten,1,1
10min 48sec,8827 (0.038ms),299811 (25%),508576 (21%),44 (1%),1558 (22%),0 (~0%),2,70,10,10,off,flatten,1,1
13min 46sec,18662 (0.08ms),405426 (34%),637361 (26%),64 (1%),1557 (22%),0 (~0%),2,70,10,1,off,flatten,8,1
10min 54sec,8827 (0.038ms),299811 (25%),508576 (21%),44 (1%),1558 (22%),0 (~0%),2,70,10,1,off,flatten,1,8
05min 07sec,519915 (2.08ms),9586 (~0%),7864 (~0%),90 (2%),24 (~0%),2 (~0%),1,1,1,1,off,off,4,1
05min 44sec,2428036 (10.839ms),34107 (2%),55078 (2%),124 (2%),12 (~0%),0 (~0%),1,1,1,1,off,off,1,4
06min 24sec,224315 (0.897ms),30533 (2%),33982 (1%),130 (3%),116 (1%),5 (~0%),5,1,1,5,off,off,1,1
06min 17sec,293231 (1.173ms),9475 (~0%),8072 (~0%),78 (1%),25 (~0%),4 (~0%),1,1,1,2,off,off,1,1
06min 44sec,35347 (0.151ms),39035 (3%),46217 (1%),218 (5%),162 (2%),0 (~0%),1,1,1,5,off,flatten,1,1
06min 32sec,218089 (0.872ms),31471 (2%),34928 (1%),100 (2%),117 (1%),5 (~0%),1,1,1,5,off,off,4,1
06min 14sec,552976 (2.415ms),14919 (1%),11651 (~0%),68 (1%),55 (~0%),5 (~0%),1,1,1,5,off,off,1,4
06min 18sec,531181 (2.125ms),26394 (2%),29421 (1%),108 (2%),105 (1%),2 (~0%),5,5,1,1,off,off,1,1
06min 17sec,472274 (2.108ms),26556 (2%),28475 (1%),98 (2%),75 (1%),2 (~0%),1,5,4,1,off,off,1,1
06min 08sec,823216 (3.675ms),12096 (1%),9319 (~0%),100 (2%),44 (~0%),0 (~0%),1,5,1,1,off,off,1,4
06min 23sec,516107 (2.064ms),27332 (2%),30367 (1%),78 (1%),106 (1%),2 (~0%),1,5,1,1,off,off,4,1
06min 26sec,546261 (2.185ms),26404 (2%),29425 (1%),108 (2%),105 (1%),2 (~0%),6,5,1,1,off,off,1,1
04min 31sec,205658 (0.823ms),31474 (2%),34918 (1%),100 (2%),117 (1%),5 (~0%),2,1,1,5,off,off,1,1
04min 24sec,211852 (0.847ms),31522 (2%),34934 (1%),100 (2%),117 (1%),5 (~0%),3,1,1,5,off,off,1,1
04min 26sec,213040 (0.852ms),32362 (2%),36027 (1%),100 (2%),117 (1%),5 (~0%),3,2,1,5,off,off,1,1
04min 55sec,698932 (2.987ms),32209 (2%),36291 (1%),100 (2%),121 (1%),5 (~0%),3,7,1,5,off,off,1,1
04min 27sec,380614 (1.627ms),32761 (2%),36883 (1%),100 (2%),121 (1%),5 (~0%),3,7,5,5,off,off,1,1
04min 11sec,214298 (0.857ms),17212 (1%),15660 (~0%),96 (2%),55 (~0%),5 (~0%),4,5,1,5,off,off,1,1
04min 26sec,219313 (0.877ms),32311 (2%),36021 (1%),100 (2%),117 (1%),5 (~0%),4,2,1,5,off,off,1,1
04min 31sec,219383 (0.878ms),32602 (2%),36006 (1%),100 (2%),117 (1%),5 (~0%),4,2,4,5,off,off,1,1
04min 49sec,327205 (1.461ms),10144 (~0%),8479 (~0%),90 (2%),28 (~0%),2 (~0%),4,2,4,2,off,off,1,1
04min 27sec,202138 (0.809ms),17169 (1%),15577 (~0%),96 (2%),55 (~0%),5 (~0%),2,5,1,5,off,off,1,1
04min 27sec,196268 (0.785ms),29201 (2%),33456 (1%),120 (2%),85 (1%),5 (~0%),1,2,1,5,off,off,1,1
04min 25sec,193938 (0.776ms),18154 (1%),17676 (~0%),142 (3%),55 (~0%),5 (~0%),1,5,4,5,off,off,1,1
04min 27sec,515474 (2.062ms),25026 (2%),29146 (1%),98 (2%),74 (1%),2 (~0%),1,5,1,2,off,off,1,1
04min 46sec,31987 (0.137ms),39249 (3%),47047 (1%),218 (5%),162 (2%),0 (~0%),1,5,1,5,off,flatten,1,1
04min 27sec,214298 (0.857ms),17212 (1%),15660 (~0%),96 (2%),55 (~0%),5 (~0%),1,5,1,5,off,off,4,1
04min 26sec,290116 (1.267ms),14306 (1%),11899 (~0%),66 (1%),55 (~0%),5 (~0%),1,5,4,5,off,off,1,4
04min 27sec,218089 (0.872ms),31471 (2%),34928 (1%),100 (2%),117 (1%),5 (~0%),4,1,1,5,off,off,1,1
04min 24sec,81428 (0.326ms),28902 (2%),33835 (1%),120 (2%),93 (1%),5 (~0%),1,1,5,5,off,off,1,1
04min 27sec,158833 (0.635ms),32822 (2%),36608 (1%),138 (3%),140 (2%),0 (~0%),1,1,1,10,off,off,1,1
04min 28sec,205658 (0.823ms),31474 (2%),34918 (1%),100 (2%),117 (1%),5 (~0%),1,1,1,5,off,off,2,1
04min 26sec,905775 (3.955ms),19392 (1%),12718 (~0%),68 (1%),55 (~0%),5 (~0%),1,1,1,5,off,off,1,2
03min 54sec,255498 (1.022ms),30554 (2%),34004 (1%),130 (3%),115 (1%),5 (~0%),10,1,1,5,off,off,1,1
03min 46sec,251018 (1.004ms),16302 (1%),14887 (~0%),126 (2%),55 (~0%),5 (~0%),10,5,1,5,off,off,1,1
03min 53sec,257418 (1.03ms),16349 (1%),14882 (~0%),126 (2%),55 (~0%),5 (~0%),10,5,8,5,off,off,1,1
04min 21sec,240056 (0.992ms),35190 (2%),38236 (1%),170 (3%),137 (2%),0 (~0%),10,5,8,7,off,off,1,1
03min 53sec,220409 (0.882ms),16331 (1%),14792 (~0%),126 (2%),55 (~0%),5 (~0%),5,5,1,5,off,off,1,1
03min 28sec,80118 (0.32ms),16352 (1%),18459 (~0%),142 (3%),63 (~0%),5 (~0%),1,5,5,5,off,off,1,1
04min 06sec,178866 (0.739ms),32154 (2%),37067 (1%),156 (3%),107 (1%),0 (~0%),1,5,1,7,off,off,1,1
60min 00sec,,,,,,,1,5,1,5,flatten,off,1,1
04min 22sec,31987 (0.137ms),39249 (3%),47047 (1%),218 (5%),162 (2%),0 (~0%),1,5,1,5,off,flatten,1,1
03min 53sec,202138 (0.809ms),17169 (1%),15577 (~0%),96 (2%),55 (~0%),5 (~0%),1,5,1,5,off,off,2,1
03min 42sec,902415 (3.941ms),20457 (1%),13847 (~0%),66 (1%),55 (~0%),5 (~0%),1,5,1,5,off,off,1,2
04min 41sec,230547 (0.922ms),30543 (2%),33986 (1%),130 (3%),116 (1%),5 (~0%),6,1,1,5,off,off,1,1
04min 46sec,256858 (1.027ms),31265 (2%),34792 (1%),130 (3%),115 (1%),5 (~0%),10,2,1,5,off,off,1,1
04min 47sec,255568 (1.022ms),30846 (2%),33989 (1%),130 (3%),115 (1%),5 (~0%),10,1,4,5,off,off,1,1
04min 44sec,387084 (1.548ms),10072 (~0%),8469 (~0%),90 (2%),25 (~0%),2 (~0%),10,1,1,2,off,off,1,1
05min 35sec,43323 (0.185ms),66153 (5%),55387 (2%),218 (5%),162 (2%),0 (~0%),10,1,1,5,off,flatten,1,1
04min 32sec,198512 (0.794ms),28502 (2%),33078 (1%),110 (2%),86 (1%),5 (~0%),10,1,1,5,off,off,2,1
04min 48sec,98724 (0.395ms),29849 (2%),32258 (1%),100 (2%),123 (1%),5 (~0%),10,1,2,5,off,off,1,2
04min 52sec,255498 (1.022ms),30554 (2%),34004 (1%),130 (3%),115 (1%),5 (~0%),10,1,1,5,off,off,1,1
04min 33sec,200048 (0.8ms),28540 (2%),32653 (1%),120 (2%),85 (1%),5 (~0%),1,1,8,5,off,off,1,1
04min 29sec,81368 (0.325ms),28459 (2%),32326 (1%),66 (1%),93 (1%),7 (~0%),1,1,10,5,off,off,1,1
04min 30sec,208201 (0.833ms),17222 (1%),15654 (~0%),96 (2%),55 (~0%),5 (~0%),3,5,1,5,off,off,1,1
05min 25sec,637748 (2.725ms),31126 (2%),39346 (1%),128 (2%),145 (2%),5 (~0%),1,14,1,5,off,off,1,1
04min 29sec,198738 (0.795ms),15990 (1%),17277 (~0%),142 (3%),55 (~0%),5 (~0%),1,5,8,5,off,off,1,1
04min 51sec,156013 (0.624ms),33638 (2%),37360 (1%),138 (3%),140 (2%),0 (~0%),1,5,1,10,off,off,1,1
05min 05sec,244823 (0.979ms),32416 (2%),29666 (1%),152 (3%),110 (1%),10 (1%),1,5,1,5,off,off,8,1
04min 29sec,549616 (2.4ms),15984 (1%),12780 (~0%),66 (1%),55 (~0%),5 (~0%),1,5,1,5,off,off,1,4
05min 07sec,230547 (0.922ms),30543 (2%),33986 (1%),130 (3%),116 (1%),5 (~0%),6,1,1,5,off,off,1,1
05min 03sec,218089 (0.872ms),31471 (2%),34928 (1%),100 (2%),117 (1%),5 (~0%),1,1,1,5,off,off,4,1
05min 00sec,552976 (2.415ms),14919 (1%),11651 (~0%),68 (1%),55 (~0%),5 (~0%),1,1,1,5,off,off,1,4
05min 01sec,208201 (0.833ms),17222 (1%),15654 (~0%),96 (2%),55 (~0%),5 (~0%),3,5,1,5,off,off,1,1
04min 30sec,80058 (0.32ms),15909 (1%),16950 (~0%),88 (2%),63 (~0%),7 (~0%),1,5,10,5,off,off,1,1
05min 02sec,156013 (0.624ms),33638 (2%),37360 (1%),138 (3%),140 (2%),0 (~0%),1,5,1,10,off,off,1,1
05min 01sec,202138 (0.809ms),17169 (1%),15577 (~0%),96 (2%),55 (~0%),5 (~0%),1,5,1,5,off,off,2,1
04min 54sec,902415 (3.941ms),20457 (1%),13847 (~0%),66 (1%),55 (~0%),5 (~0%),1,5,1,5,off,off,1,2
06min 13sec,230547 (0.922ms),30543 (2%),33986 (1%),130 (3%),116 (1%),5 (~0%),6,1,1,5,off,off,1,1
06min 13sec,81368 (0.325ms),28459 (2%),32326 (1%),66 (1%),93 (1%),7 (~0%),1,1,10,5,off,off,1,1
06min 17sec,158833 (0.635ms),32822 (2%),36608 (1%),138 (3%),140 (2%),0 (~0%),1,1,1,10,off,off,1,1
06min 15sec,248984 (0.996ms),55883 (4%),63397 (2%),130 (3%),200 (2%),10 (1%),1,1,1,5,off,off,8,1
06min 10sec,552976 (2.415ms),14919 (1%),11651 (~0%),68 (1%),55 (~0%),5 (~0%),1,1,1,5,off,off,1,4
06min 16sec,226527 (0.906ms),16341 (1%),14796 (~0%),126 (2%),55 (~0%),5 (~0%),6,5,1,5,off,off,1,1
06min 11sec,263277 (1.053ms),16299 (1%),14885 (~0%),126 (2%),55 (~0%),5 (~0%),12,5,1,5,off,off,1,1
06min 11sec,196268 (0.785ms),29201 (2%),33456 (1%),120 (2%),85 (1%),5 (~0%),1,2,1,5,off,off,1,1
06min 11sec,80058 (0.32ms),15909 (1%),16950 (~0%),88 (2%),63 (~0%),7 (~0%),1,5,10,5,off,off,1,1
06min 13sec,156013 (0.624ms),33638 (2%),37360 (1%),138 (3%),140 (2%),0 (~0%),1,5,1,10,off,off,1,1
06min 12sec,202138 (0.809ms),17169 (1%),15577 (~0%),96 (2%),55 (~0%),5 (~0%),1,5,1,5,off,off,2,1
06min 03sec,263277 (1.053ms),16299 (1%),14885 (~0%),126 (2%),55 (~0%),5 (~0%),12,5,1,5,off,off,1,1
05min 57sec,196268 (0.785ms),29201 (2%),33456 (1%),120 (2%),85 (1%),5 (~0%),1,2,1,5,off,off,1,1
05min 46sec,193938 (0.776ms),18154 (1%),17676 (~0%),142 (3%),55 (~0%),5 (~0%),1,5,4,5,off,off,1,1
06min 21sec,156013 (0.624ms),33638 (2%),37360 (1%),138 (3%),140 (2%),0 (~0%),1,5,1,10,off,off,1,1
06min 08sec,214298 (0.857ms),17212 (1%),15660 (~0%),96 (2%),55 (~0%),5 (~0%),1,5,1,5,off,off,4,1
05min 25sec,373215 (1.63ms),13764 (1%),12378 (~0%),66 (1%),55 (~0%),5 (~0%),1,5,1,5,off,off,1,8
05min 53sec,226527 (0.906ms),16341 (1%),14796 (~0%),126 (2%),55 (~0%),5 (~0%),6,5,1,5,off,off,1,1
06min 13sec,196268 (0.785ms),29201 (2%),33456 (1%),120 (2%),85 (1%),5 (~0%),1,2,1,5,off,off,1,1
05min 14sec,193938 (0.776ms),22631 (1%),18748 (~0%),142 (3%),55 (~0%),5 (~0%),1,5,2,5,off,off,1,1
06min 24sec,178866 (0.739ms),32154 (2%),37067 (1%),156 (3%),107 (1%),0 (~0%),1,5,1,7,off,off,1,1
05min 48sec,202138 (0.809ms),17169 (1%),15577 (~0%),96 (2%),55 (~0%),5 (~0%),1,5,1,5,off,off,2,1
05min 45sec,902415 (3.941ms),20457 (1%),13847 (~0%),66 (1%),55 (~0%),5 (~0%),1,5,1,5,off,off,1,2
06min 37sec,230547 (0.922ms),30543 (2%),33986 (1%),130 (3%),116 (1%),5 (~0%),6,1,1,5,off,off,1,1
06min 06sec,81368 (0.325ms),28459 (2%),32326 (1%),66 (1%),93 (1%),7 (~0%),1,1,10,5,off,off,1,1
06min 59sec,205658 (0.823ms),31474 (2%),34918 (1%),100 (2%),117 (1%),5 (~0%),1,1,1,5,off,off,2,1
06min 08sec,552976 (2.415ms),14919 (1%),11651 (~0%),68 (1%),55 (~0%),5 (~0%),1,1,1,5,off,off,1,4
06min 06sec,226527 (0.906ms),16341 (1%),14796 (~0%),126 (2%),55 (~0%),5 (~0%),6,5,1,5,off,off,1,1
06min 39sec,196268 (0.785ms),29201 (2%),33456 (1%),120 (2%),85 (1%),5 (~0%),1,2,1,5,off,off,1,1
06min 11sec,193938 (0.776ms),18154 (1%),17676 (~0%),142 (3%),55 (~0%),5 (~0%),1,5,4,5,off,off,1,1
07min 00sec,156013 (0.624ms),33638 (2%),37360 (1%),138 (3%),140 (2%),0 (~0%),1,5,1,10,off,off,1,1
06min 35sec,202138 (0.809ms),17169 (1%),15577 (~0%),96 (2%),55 (~0%),5 (~0%),1,5,1,5,off,off,2,1
06min 05sec,290116 (1.267ms),14306 (1%),11899 (~0%),66 (1%),55 (~0%),5 (~0%),1,5,4,5,off,off,1,4
04min 26sec,230547 (0.922ms),30543 (2%),33986 (1%),130 (3%),116 (1%),5 (~0%),6,1,1,5,off,off,1,1
04min 08sec,226527 (0.906ms),16341 (1%),14796 (~0%),126 (2%),55 (~0%),5 (~0%),6,5,1,5,off,off,1,1
04min 09sec,89871 (0.359ms),16515 (1%),14552 (~0%),72 (1%),63 (~0%),7 (~0%),6,5,10,5,off,off,1,1
04min 28sec,74233 (0.307ms),36678 (3%),39270 (1%),74 (1%),146 (2%),2 (~0%),6,5,10,7,off,off,1,1
04min 07sec,226527 (0.906ms),16341 (1%),14796 (~0%),126 (2%),55 (~0%),5 (~0%),6,5,1,5,off,off,1,1
04min 24sec,196268 (0.785ms),29201 (2%),33456 (1%),120 (2%),85 (1%),5 (~0%),1,2,1,5,off,off,1,1
04min 01sec,80058 (0.32ms),15909 (1%),16950 (~0%),88 (2%),63 (~0%),7 (~0%),1,5,10,5,off,off,1,1
04min 24sec,178866 (0.739ms),32154 (2%),37067 (1%),156 (3%),107 (1%),0 (~0%),1,5,1,7,off,off,1,1
04min 02sec,202138 (0.809ms),17169 (1%),15577 (~0%),96 (2%),55 (~0%),5 (~0%),1,5,1,5,off,off,2,1
04min 02sec,290116 (1.267ms),14306 (1%),11899 (~0%),66 (1%),55 (~0%),5 (~0%),1,5,4,5,off,off,1,4
04min 15sec,230547 (0.922ms),30543 (2%),33986 (1%),130 (3%),116 (1%),5 (~0%),6,1,1,5,off,off,1,1
03min 57sec,81368 (0.325ms),28459 (2%),32326 (1%),66 (1%),93 (1%),7 (~0%),1,1,10,5,off,off,1,1
04min 14sec,158833 (0.635ms),32822 (2%),36608 (1%),138 (3%),140 (2%),0 (~0%),1,1,1,10,off,off,1,1
04min 20sec,218089 (0.872ms),31471 (2%),34928 (1%),100 (2%),117 (1%),5 (~0%),1,1,1,5,off,off,4,1
03min 54sec,905775 (3.955ms),19392 (1%),12718 (~0%),68 (1%),55 (~0%),5 (~0%),1,1,1,5,off,off,1,2
04min 25sec,515631 (2.063ms),31637 (2%),34507 (1%),78 (1%),146 (2%),2 (~0%),4,10,1,1,off,off,1,1
04min 29sec,531951 (2.375ms),31635 (2%),34486 (1%),78 (1%),147 (2%),2 (~0%),4,10,8,1,off,off,1,1
04min 42sec,178350 (0.713ms),23087 (1%),21421 (~0%),118 (2%),112 (1%),0 (~0%),4,10,8,10,off,off,1,1
05min 52sec,230547 (0.922ms),30543 (2%),33986 (1%),130 (3%),116 (1%),5 (~0%),6,1,1,5,off,off,1,1
05min 47sec,158833 (0.635ms),32822 (2%),36608 (1%),138 (3%),140 (2%),0 (~0%),1,1,1,10,off,off,1,1
05min 53sec,205658 (0.823ms),31474 (2%),34918 (1%),100 (2%),117 (1%),5 (~0%),1,1,1,5,off,off,2,1
05min 47sec,552976 (2.415ms),14919 (1%),11651 (~0%),68 (1%),55 (~0%),5 (~0%),1,1,1,5,off,off,1,4
05min 42sec,226527 (0.906ms),16341 (1%),14796 (~0%),126 (2%),55 (~0%),5 (~0%),6,5,1,5,off,off,1,1
05min 51sec,196268 (0.785ms),29201 (2%),33456 (1%),120 (2%),85 (1%),5 (~0%),1,2,1,5,off,off,1,1
05min 42sec,193938 (0.776ms),18154 (1%),17676 (~0%),142 (3%),55 (~0%),5 (~0%),1,5,4,5,off,off,1,1
05min 49sec,178866 (0.739ms),32154 (2%),37067 (1%),156 (3%),107 (1%),0 (~0%),1,5,1,7,off,off,1,1
05min 53sec,202138 (0.809ms),17169 (1%),15577 (~0%),96 (2%),55 (~0%),5 (~0%),1,5,1,5,off,off,2,1
05min 47sec,549616 (2.4ms),15984 (1%),12780 (~0%),66 (1%),55 (~0%),5 (~0%),1,5,1,5,off,off,1,4
05min 29sec,230547 (0.922ms),30543 (2%),33986 (1%),130 (3%),116 (1%),5 (~0%),6,1,1,5,off,off,1,1
05min 24sec,218089 (0.872ms),31471 (2%),34928 (1%),100 (2%),117 (1%),5 (~0%),1,1,1,5,off,off,4,1
05min 05sec,552976 (2.415ms),14919 (1%),11651 (~0%),68 (1%),55 (~0%),5 (~0%),1,1,1,5,off,off,1,4
05min 16sec,226527 (0.906ms),16341 (1%),14796 (~0%),126 (2%),55 (~0%),5 (~0%),6,5,1,5,off,off,1,1
05min 16sec,196268 (0.785ms),29201 (2%),33456 (1%),120 (2%),85 (1%),5 (~0%),1,2,1,5,off,off,1,1
05min 05sec,193938 (0.776ms),18154 (1%),17676 (~0%),142 (3%),55 (~0%),5 (~0%),1,5,4,5,off,off,1,1
05min 28sec,156013 (0.624ms),33638 (2%),37360 (1%),138 (3%),140 (2%),0 (~0%),1,5,1,10,off,off,1,1
05min 23sec,202138 (0.809ms),17169 (1%),15577 (~0%),96 (2%),55 (~0%),5 (~0%),1,5,1,5,off,off,2,1
05min 23sec,290116 (1.267ms),14306 (1%),11899 (~0%),66 (1%),55 (~0%),5 (~0%),1,5,4,5,off,off,1,4
05min 43sec,230547 (0.922ms),30543 (2%),33986 (1%),130 (3%),116 (1%),5 (~0%),6,1,1,5,off,off,1,1
05min 24sec,81368 (0.325ms),28459 (2%),32326 (1%),66 (1%),93 (1%),7 (~0%),1,1,10,5,off,off,1,1
05min 34sec,293231 (1.173ms),9475 (~0%),8072 (~0%),78 (1%),25 (~0%),4 (~0%),1,1,1,2,off,off,1,1
05min 42sec,218089 (0.872ms),31471 (2%),34928 (1%),100 (2%),117 (1%),5 (~0%),1,1,1,5,off,off,4,1
05min 19sec,552976 (2.415ms),14919 (1%),11651 (~0%),68 (1%),55 (~0%),5 (~0%),1,1,1,5,off,off,1,4
05min 23sec,226527 (0.906ms),16341 (1%),14796 (~0%),126 (2%),55 (~0%),5 (~0%),6,5,1,5,off,off,1,1
05min 42sec,231771 (0.927ms),31253 (2%),34769 (1%),130 (3%),116 (1%),5 (~0%),6,2,1,5,off,off,1,1
05min 48sec,231841 (0.927ms),31544 (2%),34754 (1%),130 (3%),116 (1%),5 (~0%),6,2,4,5,off,off,1,1
05min 45sec,185682 (0.743ms),38904 (3%),41621 (1%),118 (2%),171 (2%),0 (~0%),6,2,4,10,off,off,1,1
06min 38sec,201550 (0.806ms),28860 (2%),33366 (1%),100 (2%),86 (1%),5 (~0%),3,1,1,5,off,off,2,1
06min 40sec,216986 (0.868ms),36589 (3%),39788 (1%),100 (2%),157 (2%),5 (~0%),1,10,1,5,off,off,2,1
06min 42sec,205728 (0.823ms),31765 (2%),34903 (1%),100 (2%),117 (1%),5 (~0%),1,1,4,5,off,off,2,1
06min 53sec,167003 (0.668ms),38293 (3%),39778 (1%),118 (2%),172 (2%),0 (~0%),1,1,1,10,off,off,2,1
60min 00sec,,,,,,,1,1,1,5,flatten,off,2,1
07min 23sec,35355 (0.151ms),66120 (5%),54969 (2%),218 (5%),164 (2%),0 (~0%),1,1,1,5,off,flatten,2,1
06min 41sec,218089 (0.872ms),31471 (2%),34928 (1%),100 (2%),117 (1%),5 (~0%),1,1,1,5,off,off,4,1
06min 48sec,84320 (0.337ms),33694 (2%),36459 (1%),100 (2%),125 (1%),5 (~0%),1,1,2,5,off,off,2,2
